date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date
2026-08-29 00:00:00,195.97,82.1,137.55,113.55,191.89,167.13,137.88,359.7,415.5,629.7,2026-08-28 14:20:04,2026-08-28 23:18:10
2026-08-29 01:00:00,172.96,78.06,122.15,109.94,128.23,122.24,123.21,385.8,441.9,719.9,2026-08-28 14:22:36,2026-08-28 23:44:26
2026-08-29 02:00:00,140.38,81.5,113.94,108.99,92.6,95.42,114.82,348.7,379.5,624.9,2026-08-28 14:35:54,2026-08-29 00:49:35
2026-08-29 03:00:00,123.33,87.6,103.26,94.49,93.36,101.67,104.1,342.7,400.7,653.4,2026-08-28 14:20:03,2026-08-29 02:11:08
2026-08-29 04:00:00,143.29,82.3,99.95,95.79,91.25,88.98,97.8,327.4,305.3,540.8,2026-08-28 14:20:03,2026-08-29 02:44:30
2026-08-29 05:00:00,113.54,84.32,99.59,96.31,97.55,93.49,98.38,353.0,419.1,683.1,2026-08-28 14:20:39,2026-08-29 04:14:06
2026-08-29 06:00:00,163.18,87.09,99.57,101.61,95.54,97.74,98.62,398.8,566.6,892.2,2026-08-28 14:23:16,2026-08-29 05:31:28
2026-08-29 07:00:00,244.64,85.49,102.05,114.55,97.7,107.2,101.97,566.1,715.2,1172.3,2026-08-28 15:24:45,2026-08-29 06:05:22
2026-08-29 08:00:00,141.88,13.9,70.39,47.7,141.88,78.24,75.9,471.0,707.9,1049.9,2026-08-28 16:01:13,2026-08-29 07:31:17
2026-08-29 09:00:00,53.97,-2.0,11.07,7.71,-1.52,1.7,11.07,706.5,1073.8,1620.8,2026-08-28 15:00:34,2026-08-29 07:40:04
2026-08-29 10:00:00,38.99,-50.0,-2.15,2.79,-2.09,-23.39,-3.95,1168.4,1346.3,2263.5,2026-08-28 14:23:12,2026-08-29 09:29:16
2026-08-29 11:00:00,7.86,-252.76,-15.14,1.88,-0.11,-44.78,-35.01,1204.9,1087.9,1837.0,2026-08-28 14:23:09,2026-08-29 10:25:55
2026-08-29 12:00:00,79.88,-30.0,-1.2,0.73,8.25,-4.32,-2.33,1224.3,1202.2,2023.5,2026-08-28 14:23:05,2026-08-29 11:39:52
2026-08-29 13:00:00,120.91,-14.8,-1.04,-0.5,2.37,-1.08,-1.69,1325.3,1500.0,2506.1,2026-08-28 14:22:46,2026-08-29 12:21:24
2026-08-29 14:00:00,59.0,-70.5,0.43,0.39,-2.29,2.86,0.07,1298.2,1475.5,2380.0,2026-08-28 14:27:10,2026-08-29 13:42:40
2026-08-29 15:00:00,58.57,-145.37,2.64,2.51,-8.11,-1.19,0.86,1749.3,1759.9,3172.2,2026-08-28 14:25:50,2026-08-29 14:33:36
2026-08-29 16:00:00,64.41,-147.84,11.46,64.41,-35.1,1.31,7.47,1395.6,1922.7,2893.7,2026-08-28 14:25:44,2026-08-29 15:39:15
2026-08-29 17:00:00,158.46,-11.99,62.12,54.6,91.65,68.07,53.93,1723.3,2268.9,3827.4,2026-08-28 14:31:59,2026-08-29 16:42:34
2026-08-29 18:00:00,269.38,-95.04,102.83,159.9,137.85,38.31,47.46,1542.0,1809.0,2276.0,2026-08-28 14:24:16,2026-08-29 17:24:14
2026-08-29 19:00:00,273.11,86.9,149.63,179.09,174.6,139.11,139.35,1917.8,2221.9,3584.9,2026-08-28 14:25:29,2026-08-29 18:43:39
2026-08-29 20:00:00,290.14,114.64,147.61,186.22,123.4,156.23,137.55,1307.6,1395.7,2036.3,2026-08-28 14:21:44,2026-08-29 19:35:15
